VARIABLES = "X" "temp" "u" "rho" "H" "H2" "O" "O2" "OH" "H2O" "CO" "HCO" "CO2" "CH3" "CH4" "HO2" "H2O2" "CH2O" "CH3O" "C2H6" "C2H4" "C2H5" "C2H2" "C2H3" "CH2CO" "HCCO" "CH3CO" "CH2CHO" "CH3CHO" "C3H4-A" "C3H6" "C4H6" "NC3H7" "C4H7" "C4H8-1" "PC4H9" "CH3COCH2" "C2H5CHO" "C2H5CO" "C5H9" "C5H10-1" "C2H5O" "CH3O2" "CH3O2H" "C2H3CO" "C2H3CHO" "C3H5O" "C4H7O" "C4H8OOH1-3O2" "C4H8OOH1-3" "PC4H9O2" "C3H5-A" "C3H3" "C3H2" "CH2(S)" "NC4KET13" "NC3H7CHO" "NC3H7CO" "C2H5COCH2" "NC3H7COCH2" "NC4H9CHO" "NC4H9CO" "NC7H16" "C7H15-1" "C7H15-2" "C7H15-3" "C7H15-4" "C7H14-2" "C7H14-3" "C7H15O2-1" "C7H15O2-2" "C7H15O2-3" "C7H15O2-4" "C7H14OOH1-3" "C7H14OOH2-3" "C7H14OOH2-4" "C7H14OOH3-2" "C7H14OOH3-4" "C7H14OOH3-5" "C7H14OOH4-2" "C7H14OOH4-3" "C7H14OOH1-3O2" "C7H14OOH2-4O2" "C7H14OOH3-5O2" "C7H14OOH4-2O2" "C7H14O1-3" "C7H14O2-4" "NC7KET13" "NC7KET24" "NC7KET35" "NC7KET42" "N2"
 ZONE  I=1000  FORMAT=POINT
0.0 298.0 21.321185053194306 0.001218345598244293 9.332332885270653e-16 2.5724098644140756e-17 -3.3746310413863873e-16 0.2073124764417634 1.3495615352815729e-20 -8.224223879937839e-16 -6.32143447429477e-16 -1.4729725660803711e-21 8.721383725466953e-20 2.600522310523941e-16 1.3741429574845161e-17 1.7069860478521497e-16 -2.2113352214351776e-16 4.4781916481539776e-17 -4.175639903877716e-29 2.5718294730391516e-18 7.181536044109419e-16 9.24800353959604e-29 -1.680020010005527e-18 2.3152464820727525e-16 -1.6396903570188096e-16 4.0758279100202075e-24 8.373529070178477e-17 9.017685423464084e-22 -2.0954472309304922e-16 1.5048395616934861e-18 8.75375171912961e-17 3.479961347396509e-17 -9.874158551062189e-31 -6.262873233607519e-32 9.522996409814815e-17 -9.188104350889641e-16 -4.208239415578825e-16 -9.32499079285894e-17 4.875329670539625e-30 -2.082234595034259e-17 1.1985518810101332e-16 -1.9077095741125032e-35 5.037287795072655e-17 -2.4128946251604976e-17 -9.164160545229989e-17 -2.069081065476342e-18 4.82850719009238e-28 1.0941831951331334e-18 6.818265355451182e-17 3.524520100605167e-16 -1.7774747157824043e-16 7.130154422552347e-18 -1.0485979669181018e-15 4.494837782342907e-19 5.664321745376553e-16 -6.217004870032917e-17 6.098868970168008e-18 -2.3072119187089738e-30 5.922556848951183e-16 -1.7710150888430254e-16 -5.7312885864858585e-18 2.8796181421649856e-32 0.013192612137203184 5.927390186805595e-17 2.1920792719220757e-17 -1.7960167006000275e-16 -4.530481622275559e-16 -5.233989542313518e-18 3.858299432391458e-17 1.1979297571959637e-17 -2.699306917517413e-18 -4.168743315056801e-17 -9.111803433148329e-17 -1.2421215851439768e-18 1.8177970116953898e-17 -2.548250068238089e-17 1.2447749500609499e-20 -1.919930279374017e-20 2.0965421045672302e-17 3.322079198608244e-17 4.050666305690192e-18 -2.403695634613638e-19 -4.9295509651163955e-18 4.055847696326692e-18 6.4264178865235325e-18 -3.4022041205719793e-18 6.879390240439064e-17 -3.284950440624952e-19 2.447309682744748e-16 4.555150153183085e-18 5.762719360947481e-16 0.7794949114210341
0.05 298.0000000000011 21.321185053194373 0.0012183455982442885 1.2173069787771523e-19 2.6137218445519026e-17 -8.094662206307545e-18 0.20731247644176345 8.325333257578032e-20 -5.821628151992479e-16 -6.805653051194683e-16 -9.086620516291766e-21 5.382059597221745e-19 9.714897652656855e-22 1.3741454297917847e-17 1.0530380953376135e-15 -2.2113351226662427e-16 2.762604166885696e-16 -2.575877046570342e-28 2.5718470773054974e-18 7.181537868468421e-16 5.705058375959589e-28 -1.6800061151444882e-18 6.169452910264027e-20 -1.0115140634199183e-15 2.5152396387971755e-23 8.342999194163839e-17 5.563025722911954e-21 -2.0952218823926963e-16 1.5048421635365157e-18 8.753756716520277e-17 3.48008130785286e-17 -6.0914341163068505e-30 -3.8635641773574965e-31 9.522998888100046e-17 -1.1543253688287572e-20 -4.208239416129639e-16 -9.324990640255658e-17 3.0076232655558886e-29 -2.0822345996633893e-17 1.1985521087653914e-16 -1.176837332419161e-34 3.1075195249283203e-16 -2.412894248278288e-17 -9.16416048617318e-17 -2.0465613058540807e-18 2.9792109832682764e-27 1.0491581824423445e-18 4.2061841978730166e-16 2.6543058723159248e-21 -1.0965327814225542e-15 7.130154198866936e-18 -2.0105293033347472e-16 5.106740660883849e-25 4.594953520466987e-22 -6.217004301746821e-17 6.098868694376518e-18 -1.4233355447162663e-29 5.922556847096942e-16 -1.7710150847620707e-16 -5.7312885400317095e-18 1.776528459404274e-31 0.01319261213720327 7.786303846370761e-22 -1.0258912093884074e-22 -1.6203595710116755e-21 -3.545811605562445e-21 -5.2331090034154054e-18 3.8584888080516865e-17 7.390258766508457e-17 -1.6649236976462487e-17 -2.5717459690985435e-16 -5.6209738950492685e-16 -9.351977188756793e-24 1.8159464207846327e-17 -1.9191744135489113e-22 1.2423770175753137e-20 -1.9158755237650902e-20 1.5788787322287818e-22 2.5019033898035426e-22 4.040926810269313e-18 -1.4824545296692613e-18 -3.0411269262261365e-17 2.5020216532896203e-17 3.964547927804533e-17 -3.4022028085460737e-18 6.879390337385139e-17 -3.284950418758824e-19 2.4473089551147756e-16 4.555209637718826e-18 5.762720306971884e-16 0.7794949114210341
0.15 297.9999999999981 21.321185053194167 0.001218345598244301 4.816351830569011e-24 2.6141527809006548e-17 -9.598168211978747e-20 0.20731247644176382 -1.3268264891157896e-21 -5.900169027218051e-16 -8.600613123670992e-16 -1.2978925267534002e-21 5.650159875265491e-19 1.0736233014270353e-24 1.3741884904802214e-17 8.730364340677079e-16 -2.2113339138381843e-16 2.7637017293731915e-16 -2.6945215926686835e-28 2.5721576934105814e-18 7.181570660209932e-16 4.291167091461032e-28 -1.6797688835438176e-18 1.2927152359224126e-23 -1.1917380260818591e-15 6.975477350059564e-28 8.282370927707393e-17 1.0378004240464574e-23 -2.094802565023653e-16 1.5048876989868478e-18 8.753843923686428e-17 3.480116797014006e-17 -3.7050164258715615e-31 -9.393687141789891e-33 9.523043603131175e-17 -7.04400366999936e-26 -4.2082394156533806e-16 -9.324987724630118e-17 1.0779096995803005e-30 -2.082234094788645e-17 1.198556095688508e-16 -4.672122933212703e-37 3.114008280611973e-16 -2.4128884822328618e-17 -9.164160431079371e-17 -2.0048831023191593e-18 -7.840401198721968e-28 9.660563609815518e-19 4.2062099837434536e-16 9.48983876688226e-27 -1.0965442581109328e-15 7.130153796245887e-18 -2.0828796182740593e-17 2.818151725809904e-31 1.810506835197236e-28 -6.217003251345327e-17 6.098876107652048e-18 -7.637620420612196e-31 5.92255684869461e-16 -1.7710150623457733e-16 -5.731287509291792e-18 9.15495671355699e-34 0.013192612137203286 -5.4553299696085274e-24 -2.1937752319405646e-23 -2.1943304669986827e-23 -1.0981659250049115e-23 -5.2313175290950575e-18 3.858868928165905e-17 7.30076294041497e-17 -2.261758354773579e-17 -2.6317965875852333e-16 -5.65086971326498e-16 -1.9585549325816556e-29 1.8122525685541405e-17 -7.065887216317502e-28 1.2375991198328707e-20 -1.9077992093949506e-20 5.248575243080119e-28 6.889753051013525e-28 4.021538702036943e-18 -1.4824577508392906e-18 -3.041131662390087e-17 2.5020240956962247e-17 3.96454739312147e-17 -3.402181233470228e-18 6.879391936616507e-17 -3.284946701885705e-19 2.447307524554408e-16 4.5553307112699524e-18 5.762722208443084e-16 0.7794949114210341
0.25 297.99999999999784 21.321185053194146 0.001218345598244302 1.877958708656829e-28 2.6190025726926183e-17 -1.124557077469957e-21 0.20731247644176387 -1.587383855432352e-23 -5.895181486062558e-16 -8.778766378105511e-16 -1.3340009365691749e-22 8.686914479983605e-19 1.0591007035092706e-24 1.3746768956046041e-17 8.543943656956817e-16 -2.2113225542390204e-16 2.7641944793803313e-16 -2.6876409118777115e-28 2.5756796062797404e-18 7.181943025792011e-16 4.104499451436421e-28 -1.6770831026798593e-18 4.552049322237176e-24 -1.2104211994764082e-15 1.878188542261751e-32 8.222187155099537e-17 4.280525603213016e-25 -2.0943770527065936e-16 1.505403949622642e-18 8.754832495023782e-17 3.480519387532847e-17 -1.672688226913332e-32 -2.3616528579873605e-34 9.523551254449266e-17 -4.3178758068569934e-31 -4.208239405317075e-16 -9.32495454440202e-17 2.9342273754347887e-32 -2.0822280999816e-17 1.1986012984661425e-16 1.6273953891709477e-38 3.1204173024515196e-16 -2.4128245815925825e-17 -9.164160315417538e-17 -1.965200459130561e-18 -2.8721354040370892e-27 8.8957789669161e-19 4.2062092731997445e-16 -2.19466208157857e-28 -1.096544170934385e-15 7.130153412589529e-18 -2.1436689766873935e-18 1.5397843571986636e-37 7.0638599073482e-35 -6.217002076103117e-17 6.0989656978921225e-18 -3.140643465137781e-32 5.922556882633802e-16 -1.771014828381764e-16 -5.731275734046316e-18 -1.9730785832329136e-35 0.013192612137203288 -6.483661502008688e-26 -2.5975544318713817e-25 -2.597554633766436e-25 -1.2987776829908097e-25 -5.229134782116878e-18 3.8592839732496135e-17 7.29970095290723e-17 -2.265404151876952e-17 -2.6325124152474434e-16 -5.651071691011211e-16 1.461237352066856e-29 1.8085662988227154e-17 -4.5374374322759194e-30 1.2328403197710517e-20 -1.8997570598204265e-20 -5.269434797861039e-29 -2.2623764988709522e-28 4.0022444517247225e-18 -1.4824337980383703e-18 -3.0411158877776446e-17 2.5020121605201257e-17 3.9645228199787043e-17 -3.4019371553332743e-18 6.879410070433235e-17 -3.2849007500850757e-19 2.4473062873409037e-16 4.555473647442236e-18 5.762724258905236e-16 0.7794949114210341
0.375 297.99999999999795 21.321185053194156 0.0012183455982443016 -1.0217154179187478e-32 2.6955707527046467e-17 -7.844313471635527e-24 0.20731247644176384 -4.758897599270545e-26 -5.801375570829118e-16 -8.754078386260179e-16 -1.0931633338770378e-23 5.66296914152454e-18 1.0438887805782745e-24 1.3823877985522454e-17 8.524911081904009e-16 -2.2111441121875448e-16 2.766365717250245e-16 -2.650668637264292e-28 2.631281673439171e-18 7.187822396985274e-16 4.085666828422912e-28 -1.6346868233138317e-18 4.1091433196174934e-24 -1.212355003644692e-15 4.009479707448662e-37 8.147635203046725e-17 3.7172699070614703e-25 -2.0932644938981218e-16 1.5135542326578725e-18 8.770439375156428e-17 3.4868760127586765e-17 -5.485416815863824e-34 -3.740362860649448e-36 9.531566644129165e-17 -6.157961854819712e-33 -4.208239236076607e-16 -9.324430557824349e-17 5.599138821939872e-34 -2.0821331078234963e-17 1.19931493738381e-16 1.8170751573386517e-38 3.1284348516533276e-16 -2.4118178795941108e-17 -9.164159116032167e-17 -1.8992254498362913e-18 -3.337216480787056e-27 8.032041690249702e-19 4.2062091120638783e-16 -2.1950128807049363e-28 -1.096543729860757e-15 7.130153148872781e-18 -1.790078241586527e-19 5.610868942722631e-44 2.2014477874712966e-41 -6.216998629587172e-17 6.1003873204998335e-18 -9.865908894043897e-34 5.922557439043399e-16 -1.7710111620712554e-16 -5.731089711227453e-18 -7.672670161018173e-37 0.013192612137203286 -2.921409850359575e-28 -1.2898139810841363e-27 -1.2898140579591013e-27 -6.449073933049985e-28 -5.2201161048525584e-18 3.8603858981135434e-17 7.299881869106182e-17 -2.260805215444088e-17 -2.632490404077074e-16 -5.650869388084586e-16 1.4612859513590844e-29 1.803970109522864e-17 -4.5256882979091296e-30 1.2269291525993037e-20 -1.8897539055117112e-20 -5.269599929868892e-29 -2.2623286578447326e-28 3.978270196723788e-18 -1.4821196657285361e-18 -3.041075115076414e-17 2.5020197340004568e-17 3.9645077333939627e-17 -3.398084562655637e-18 6.8796963612137e-17 -3.28416989066524e-19 2.447307828845083e-16 4.556001053165891e-18 5.762729195385999e-16 0.7794949114210341
0.5 297.99999999999983 21.32118505319429 0.0012183455982442935 -1.0385507871558958e-33 3.761572281667121e-17 2.336946318365502e-24 0.20731247644176365 9.321022045344222e-26 -4.495338545382092e-16 -8.240498473317162e-16 -7.078185421663326e-25 7.240998462883066e-17 1.0293697585467235e-24 1.489740920532648e-17 8.5253666283962755e-16 -2.208660781617492e-16 2.790970840252632e-16 1.1766564808893758e-27 3.405385622247701e-18 7.269676908474451e-16 4.084240531999676e-28 -1.044442424953755e-18 3.710785695362732e-24 -1.2120897318170859e-15 -2.4765677942519453e-40 8.073773157342385e-17 3.3567110117154447e-25 -2.08339849736129e-16 1.6270242867016192e-18 8.987721715369901e-17 3.575375031732772e-17 -2.2632872632025014e-35 9.55410792171202e-37 9.643159388973675e-17 -6.155892928988782e-33 -4.2082368751474985e-16 -9.317135375011219e-17 -3.5828125095746387e-35 -2.080810334948005e-17 1.2092503792604832e-16 1.8186901019259857e-38 3.138027279073552e-16 -2.3978048048591223e-17 -9.164142927131704e-17 -1.5430304998416038e-18 1.6206137858562572e-26 7.2533820044744745e-19 4.206219136851093e-16 -2.1950026876527514e-28 -1.0965386373050501e-15 7.130155831390367e-18 -1.4672259312285365e-20 -1.1948254839660308e-45 1.408919773647548e-43 -6.216967179429972e-17 6.120185011275628e-18 -4.5692946359521835e-35 5.922565201581326e-16 -1.7709601390565706e-16 -5.7284997706468654e-18 -8.917817481794708e-39 0.013192612137203259 2.8749015127313317e-28 1.0384067998555963e-27 1.0384067229929582e-27 5.192029972939798e-28 -5.122752543122771e-18 3.8697072469338544e-17 7.302492385483249e-17 -2.2527427146821565e-17 -2.632119987063893e-16 -5.650528657252198e-16 1.4618085233404198e-29 1.7993860003365788e-17 -4.509548826012036e-30 1.2211731729277515e-20 -1.879761621289042e-20 -5.268858446030869e-29 -2.262192246151491e-28 3.954442679975764e-18 -1.4778174730817156e-18 -3.0407389162569144e-17 2.5023429564578633e-17 3.9647119418140506e-17 -3.344448433875332e-18 6.883682168108902e-17 -3.273988847106216e-19 2.447352684396704e-16 4.561421782629836e-18 5.762767447326856e-16 0.7794949114210339
0.75 298.0000000000765 21.321185053199862 0.0012183455982439754 1.930040234116989e-34 4.721891397163512e-16 2.00509653914696e-24 0.20731247644175635 8.287948515793927e-26 4.874715551126366e-15 1.246147281482928e-15 1.315760746101698e-25 2.7934639778218465e-15 1.0026698582144641e-24 5.866171165922134e-17 8.593032320246703e-16 -2.1074266568793612e-16 3.778805223008107e-16 2.609844093953943e-24 3.4963026817911815e-17 1.0606614156396257e-15 4.084349767898629e-28 2.3017841585692344e-17 3.058628247537962e-24 -1.1945900964203144e-15 1.8043568937657123e-39 7.928644895691192e-17 2.7667827058712927e-25 -1.696428944057648e-16 6.252821240477216e-18 1.784560048580565e-16 7.183187398552426e-17 -5.956360287498727e-36 1.6378789829156415e-36 1.4192426050660277e-16 -6.154745065359764e-33 -4.2081406192753344e-16 -9.019734772805578e-17 -4.467866577476818e-35 -2.026884696353382e-17 1.6142853248012385e-16 1.8408159509988843e-38 3.227246982556801e-16 -1.8265460167728015e-17 -9.163483939883758e-17 1.145442235463229e-17 2.384801179809423e-24 5.978625940264822e-19 4.2066646193424684e-16 -2.1945934190319364e-28 -1.0963341826986484e-15 7.130283904319193e-18 -6.258478540678259e-22 -4.50436342413681e-47 1.4057354776288362e-43 -6.215734552863082e-17 6.927283312879725e-18 -1.5947656254219033e-35 5.922881690284215e-16 -1.7688801493464077e-16 -5.6229162831265225e-18 -4.295253304882235e-39 0.013192612137202235 2.5406880048730756e-28 9.161623369276444e-28 9.161622594472048e-28 4.580807657170685e-28 -1.2379381903546626e-18 4.2317561861684494e-17 7.408684893548748e-17 -2.094907358052719e-17 -2.617165728898877e-16 -5.644189800483225e-16 1.4830660901669662e-29 1.7902694687940434e-17 -4.1935949191111736e-30 1.2150657488645934e-20 -1.8581802666312634e-20 -5.238923669146869e-29 -2.2596544808615456e-28 3.907347211478195e-18 -1.3026450564615794e-18 -3.0277274675061173e-17 2.516173070915107e-17 3.974279643668669e-17 -1.1578832803123916e-18 7.046170274780524e-17 -2.8589239450387316e-19 2.4492514835036603e-16 4.776640705816195e-18 5.764235417639245e-16 0.779494911421031
0.8750000000000001 298.0000000008583 21.32118505325665 0.001218345598240731 2.3100119861067766e-34 4.901217643855328e-15 1.8596276380915486e-24 0.20731247644168138 8.152457393612541e-26 5.913769083956086e-14 2.233035389070898e-14 1.5492674567603395e-25 3.0525546000029185e-14 9.908541878747006e-25 5.046930042521777e-16 9.276520731799717e-16 -1.0756833309132074e-16 1.3840184770906228e-15 2.3366695060215667e-21 3.5658806279366826e-16 4.4615574984907406e-15 4.086572193189493e-28 2.682526697923612e-16 2.8361042667205366e-24 -1.0160970228919866e-15 2.2621448629157287e-38 7.856778175932885e-17 2.565492152052524e-25 2.2411582456831115e-16 5.339741330596781e-17 1.0812217022198658e-15 4.3952817903470315e-16 -3.6744340210352736e-35 7.425212672089923e-36 6.055704707616259e-16 -6.143056220688731e-33 -4.2071596093858897e-16 -5.988726168528903e-17 -5.45576767620338e-35 -1.477292315764801e-17 5.742267481525716e-16 2.0458332360182345e-38 3.9895434234339717e-16 3.995530507652245e-17 -9.156768034462164e-17 1.4329222367143429e-16 1.1805472965960086e-22 5.543665329472512e-19 4.2112231871589636e-16 -2.1904254722927313e-28 -1.094252039419191e-15 7.13159854035289e-18 -5.2262114734820823e-23 -3.8497545527170494e-48 1.4030794923474551e-43 -6.203196249658883e-17 1.5152964357627464e-17 -1.0002237841631444e-34 5.92610724568803e-16 -1.7476815881638162e-16 -4.546844286569114e-18 -8.759733085733878e-37 0.013192612137191778 2.4748546741101053e-28 8.894586642272637e-28 8.894585810654178e-28 4.447289282538602e-28 3.831283066970861e-17 7.912770499383589e-17 8.490863946485474e-17 -5.7120648085472585e-18 -2.4648213791215963e-16 -5.583313292675259e-16 1.6996961891969938e-29 1.785787605820472e-17 -1.143459237564273e-30 1.2665217766632236e-20 -1.8289012736818044e-20 -4.933967443688202e-29 -2.2352825325202013e-28 3.883998514001837e-18 4.825457431443305e-19 -2.8954650370151467e-17 2.6574531118496102e-17 4.072412711887746e-17 2.1126865304664264e-17 8.702195295850569e-17 1.3712876559802778e-19 2.46863830800801e-16 6.967180259889972e-18 5.779150679142219e-16 0.779494911421
1.0 298.0000000117418 21.32118505404713 0.00121834559819556 3.4237989022155556e-34 6.656315135651713e-14 2.432134973405827e-24 0.20731247644063838 1.3532876163204625e-25 8.145990619019257e-13 3.158597566311771e-13 2.0661018992843648e-25 4.1661784619605285e-13 9.944959365932845e-25 6.714441252942033e-15 1.877375332897832e-15 1.3288481742437329e-15 1.538993277045971e-14 2.3917514814429377e-21 4.83432434763012e-15 5.180959980962698e-14 4.118218649471721e-28 3.682467248502181e-15 3.7091929058012026e-24 1.4689317430397326e-15 3.1340357435644217e-37 7.785885007090538e-17 3.3552699601342924e-25 5.7057254060368825e-15 7.09755056337324e-16 1.3649729338909129e-14 5.558679068189058e-15 -1.6432234007857442e-34 9.172417487133961e-35 7.0605575806476494e-15 -5.980315588009831e-33 -4.1935017637372437e-16 3.620965931252359e-16 -9.455153813590361e-35 6.174256753706787e-17 6.3212966031444755e-15 4.906005933876386e-38 1.451965593885765e-15 8.505178926797344e-16 -9.063268193789207e-17 1.9783766971478014e-15 4.745932595621687e-21 7.250294405453781e-19 4.2747008442334545e-16 -2.1324004714623788e-28 -1.0652650170561152e-15 7.149907115394281e-18 -4.362295166869326e-24 -7.159557580469063e-49 1.3994678675811997e-43 -6.028651716963514e-17 1.2967275096105925e-16 -4.769379405919649e-34 5.971014171542569e-16 -1.452550458756439e-16 1.0434472730894772e-17 7.801297288510871e-36 0.013192612137046221 3.9672269374611164e-28 1.4091704195300556e-27 1.4091702576793092e-27 7.045847904354683e-28 5.889196413243162e-16 5.91548044732884e-16 2.35571411619257e-16 2.058565251854522e-16 -3.43890999641058e-17 -4.738246089642563e-16 4.7156565786358235e-29 1.7821964199165865e-17 4.120822010995205e-29 2.061914064173429e-20 -1.5463835231957186e-20 -6.883821963180434e-30 -1.8969593438644592e-28 3.8615354370785855e-18 2.5336292639201746e-17 -1.0542995880828964e-17 4.624613809646485e-17 5.43906464859603e-17 3.313801603417597e-16 3.1757749120465636e-16 6.026524573848115e-18 2.738568326408695e-16 3.746232457793011e-17 5.986773009494027e-16 0.7794949114205686
1.125 298.00000016326493 21.321185065052518 0.0012183455975666856 3.2053239982144015e-33 9.250344984865799e-13 1.3808086206694564e-23 0.2073124764261173 9.797534811596198e-25 1.133230262677537e-11 4.40243257859457e-12 1.1745241383080176e-24 5.791881920824005e-12 1.2294392923380525e-24 9.316795679178957e-14 1.5233611189660187e-14 2.125891514859302e-14 2.1038151300488206e-13 2.3945067892394936e-21 6.717437872092993e-14 7.109997228249879e-13 4.6780859327376105e-28 5.1215932578670143e-14 2.105810818693325e-23 3.606606329755632e-14 4.5582289803408506e-36 7.720158139092831e-17 1.904873745547746e-24 8.202142261745915e-14 9.847714183988306e-15 1.8863132710074738e-13 7.682865222007701e-14 1.1862395923125674e-32 2.4052207982034265e-33 9.692834385606967e-14 -3.712732729178782e-33 -4.003354157092595e-16 6.237050986581011e-15 2.257510388360004e-32 1.1270084882885067e-15 8.633329920005167e-14 5.083336226163208e-37 1.6103916021598145e-14 1.2135352850046617e-14 -7.761542835120606e-17 2.7526207710139767e-14 1.90465788074494e-19 4.116216305025901e-18 5.158463092635409e-16 -1.3245653456223172e-28 -6.617021724310747e-16 7.404804575901652e-18 -4.5626752838527614e-26 -3.0638472605476238e-49 1.3950039150559647e-43 -3.5986201649128175e-17 1.7240430543595305e-15 2.5131474816942565e-32 6.596218536757797e-16 2.6563316624735003e-16 2.1900774699459513e-16 2.336417304376107e-33 0.013192612135019753 2.7904852240065518e-27 9.815485824269334e-27 9.815484567302659e-27 4.907742277457852e-27 8.254563962332469e-15 7.725521122145328e-15 2.333131575136401e-15 3.1507964770443434e-15 2.918410833879734e-15 7.024503973237017e-16 4.670451917567762e-28 1.790887178364469e-17 6.3072462456790485e-28 1.326416348300838e-19 2.2811069267112896e-20 5.841947062681307e-28 2.812265173378579e-28 3.849652016216261e-18 3.7135554336786266e-16 2.457872023028228e-16 3.201222737225877e-16 2.446641098428547e-16 4.650796501453502e-15 3.5274236893964316e-15 8.802001155542342e-17 6.496603043933349e-16 4.620190479690014e-16 8.877296120165712e-16 0.7794949114145632
