VARIABLES = "X" "temp" "u" "rho" "H2" "O2" "H2O" "H" "O" "OH" "HO2" "H2O2" "N2"
ZONE I=921 FORMAT=POINT
2.5 298.0 22.80410684149 0.001021975006396 0.1438355202973 0.1797945405622 2.100251661761e-24 -1.768427532038e-23 8.969185805889e-25 1.23488058252e-27 -4.825109733906e-20 -3.395809147427e-23 0.6763699391405
2.520408163265 298.0 22.80410778744 0.001021974964002 0.1438354655902 0.1797945519509 6.008014467661e-24 -2.395489326165e-23 2.054655382367e-24 2.859351723148e-27 -1.45749271301e-19 -1.030320867594e-22 0.676369982459
2.540816326531 298.0 22.80410309792 0.001021975174165 0.1438353673737 0.1797945723972 6.239090075873e-24 -1.948743529195e-26 7.623736264066e-24 1.061471408451e-26 -1.456920825258e-19 -1.713598893752e-22 0.6763700602291
2.561224489796 298.0 22.80410106658 0.001021975265201 0.1438351910445 0.1797946091047 7.284195279071e-24 4.285226715242e-28 3.419554745837e-23 4.760584431666e-26 -1.455553228197e-19 -2.389014192034e-22 0.6763701998508
2.581632653061 298.0 22.80409103189 0.00102197571491 0.1438348744786 0.1797946750061 1.2213829503e-23 2.089965938076e-27 1.607689398556e-22 2.238105086358e-25 -1.454135651949e-19 -3.056561554665e-22 0.6763704505153
2.602040816327 298.0 22.80407940429 0.001021976236006 0.143834306144 0.1797947933196 3.584021836971e-23 9.925273349974e-27 7.634912603628e-22 1.062869154954e-24 -1.452422379548e-19 -3.716224736905e-22 0.6763709005364
2.622448979592 298.0 22.80405214138 0.001021977457809 0.143833285806 0.1797950057292 1.540163559051e-22 4.723278648578e-26 3.633358673263e-21 5.058054107076e-24 -1.449241500729e-19 -4.368004141435e-22 0.6763717084648
2.642857142857 298.0000000002 22.80400958386 0.001021979365053 0.1438314539802 0.1797953870705 8.754126984234e-22 2.248675482838e-25 1.729805241749e-20 2.408087660991e-23 -1.439010267394e-19 -5.011883341537e-22 0.6763731589493
2.663265306122 298.0000000012 22.80392679252 0.001021983075425 0.1438281652797 0.1797960716964 8.706968515259e-21 1.070637684186e-24 8.236130996577e-20 1.146563977422e-22 -1.395147341394e-19 -5.647874902786e-22 0.6763757630239
2.683673469388 298.0000000068 22.80378454556 0.001021989450419 0.1438222610297 0.1797973008114 1.677562411789e-19 5.097492707386e-24 3.921532218848e-19 5.45922261511e-22 -1.191086529469e-19 -6.275880018957e-22 0.6763804381589
2.704081632653 298.0000000378 22.80352278591 0.001022001181746 0.1438116610386 0.179799507449 4.296836362582e-18 2.426995184477e-23 1.86718562398e-18 2.599336235573e-21 -2.244820065452e-20 -6.907564338181e-22 0.6763888315124
2.724489795918 298.0000002107 22.80305925559 0.001022021956526 0.1437926306799 0.1798034690295 1.17322103488e-16 1.168906233736e-22 8.890278271658e-18 1.237628299305e-20 4.426584824222e-19 -6.158678632843e-22 0.6764039002906
2.744897959184 298.0000011744 22.80222077943 0.001022059537999 0.1437584650326 0.1798105812294 3.24044450143e-15 5.49968018442e-22 4.232876666684e-17 5.892645783271e-20 2.630936131829e-18 -1.809742671501e-21 0.676430953738
2.765306122449 298.0000065499 22.80072225736 0.001022126710379 0.1436971263336 0.1798233496128 8.96640723078e-14 2.617285650513e-21 2.015312026933e-16 2.805542090731e-19 1.305861625534e-17 1.497831260621e-19 0.6764795240535
2.785714285714 298.0000365497 22.79802755777 0.001022247524534 0.1435870019769 0.1798462720879 2.480999103079e-12 1.245055319677e-20 9.59454499453e-16 1.335668912841e-18 6.04351588728e-17 -1.778532144962e-17 0.6765667259327
2.80612244898 298.0002041651 22.79320625298 0.001022463754178 0.143389287155 0.1798874225415 6.860887276163e-11 5.91849156161e-20 4.567329581995e-15 6.358282436713e-18 7.270719155296e-16 2.111437387005e-15 0.6767232902349
2.826530612245 298.0011425716 22.78459748279 0.001022850074608 0.1430343045147 0.1799612970644 1.895077309993e-09 2.80991506397e-19 2.173802730439e-14 3.026489312347e-17 -8.367594614653e-14 -2.51978283315e-13 0.6770043965261
2.836734693878 298.0032343733 22.77783555911 0.001023153722166 0.1427509416367 0.1800202421008 2.101960094229e-08 7.034661434244e-19 5.45186336822e-14 7.597970106686e-17 6.316683462339e-12 1.113264697913e-11 0.6772287952255
2.84693877551 298.0075711438 22.76895345098 0.001023552851709 0.1423735404954 0.1800987254327 7.340401484035e-08 1.535261475919e-18 1.192101136142e-13 1.663888605064e-16 2.578050795601e-11 4.607623563891e-11 0.677527660596
2.852040816327 298.0114871929 22.7635039091 0.00102379788842 0.1421378786845 0.180147712647 1.337478709361e-07 2.255119852319e-18 1.752182517687e-13 2.45033698334e-16 5.040555442976e-11 9.065492744906e-11 0.6777142747794
2.857142857143 298.0170641827 22.75730360739 0.001024076825499 0.1418661000114 0.180204190594 2.306640903657e-07 3.257881846571e-18 2.532141250402e-13 3.551331138588e-16 9.167222858043e-11 1.656336503179e-10 0.6779294784729
2.862244897959 298.0250091796 22.75027379763 0.00102439326412 0.1415526667978 0.180269300275 3.863129241384e-07 4.657354305754e-18 3.618506373402e-13 5.098748376106e-16 1.608254147072e-10 2.917397280744e-10 0.6781776461614
2.867346938776 298.0363318965 22.74233763134 0.0010247507364 0.1411911921504 0.180344353935 6.36277851136e-07 6.616222053061e-18 5.131851981719e-13 7.286644829957e-16 2.767069778605e-10 5.038296387176e-10 0.6784638168556
2.872448979592 298.0524752694 22.73342944956 0.001025152288918 0.1407743101265 0.180430859209 1.037691560988e-06 9.371027746235e-18 7.240198551692e-13 1.040887430531e-15 4.708866215043e-10 8.605164765414e-10 0.6787937916408
